m_a_GeV,g_agg_GeV_inv,sqrt_s_GeV,ell_a_m,dtheta_min_rad,dtheta_min_deg,is_resolved,signature
2.2643156873357406,0.0014521489768455655,91.2,3.261693262588926e-08,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0015889759297219475,91.2,2.7241487991545088e-08,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0017386952340939068,91.2,2.2751945331746618e-08,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0019025216559384005,91.2,1.9002303271372387e-08,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0020817844210638168,91.2,1.5870622241403228e-08,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0022779379999469094,91.2,1.3255058964814257e-08,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.002492573908757802,91.2,1.1070554480362175e-08,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0027274336223220073,91.2,9.246067997735569e-09,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0029844227037904665,91.2,7.722266628143937e-09,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0032656262656603936,91.2,6.449595859640008e-09,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0035733258875917527,91.2,5.386668028410657e-09,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.003910018128284258,91.2,4.498916378602557e-09,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0042784347816132405,91.2,3.757470940274406e-09,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.004681565041374952,91.2,3.1382196686643386e-09,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.005122679754477871,91.2,2.62102431271829e-09,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.005605357959361034,91.2,2.189065512671468e-09,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.00613351592496231,91.2,1.8282958290447059e-09,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.006711438925847782,91.2,1.5269829153824495e-09,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.007343816011313532,91.2,1.2753279785625328e-09,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.008035778050563503,91.2,1.0651471188837921e-09,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.008792939362647292,91.2,8.896051870086165e-10,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.009621443268927802,91.2,7.429935027022128e-10,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.010528011937674229,91.2,6.205442067103796e-10,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.011520000925200337,91.2,5.182752084390051e-10,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.012605458856074806,91.2,4.328606870837462e-10,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.013793192726625712,91.2,3.6152293486495005e-10,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.015092839361587698,91.2,3.019420250748734e-10,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.01651494360366395,91.2,2.52180367312995e-10,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.018071043870403283,91.2,2.1061969642134884e-10,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.01977376577256911,91.2,1.7590844597970966e-10,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.02163692455358423,91.2,1.4691779492974222e-10,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.023675637181205963,91.2,1.227049579501578e-10,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.025906445000902348,91.2,1.0248252577402301e-10,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.02834744794609123,91.2,8.559285838547313e-11,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.03101845139417473,91.2,7.148669835431296e-11,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0339411268599031,91.2,5.970530880725726e-11,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.03713918782987275,91.2,4.9865555156876203e-11,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.04063858216481469,91.2,4.1647445441253744e-11,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.04446770263075118,91.2,3.4783724082193984e-11,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.04865761726719257,91.2,2.9051180647630707e-11,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.05324232146149455,91.2,2.426339097639358e-11,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.05825901377461091,91.2,2.0264654604368126e-11,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.06374839775619046,91.2,1.6924931335190274e-11,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.06975501219782895,91.2,1.4135612291124835e-11,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.07632759250402892,91.2,1.180598791733615e-11,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.08351946611289428,91.2,9.860298077911941e-12,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0913889851748525,91.2,8.235268311812045e-12,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.1,91.2,6.878052126989765e-12,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.3809043439421793,1e-08,91.2,562.6227355633968,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,1.0942237711543928e-08,91.2,469.89950497230893,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,1.1973256613593385e-08,91.2,392.45755782000646,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,1.3101422004725428e-08,91.2,327.77845701097203,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,1.4335887393495772e-08,91.2,273.7588173286471,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,1.5686668766555662e-08,91.2,228.64190266985915,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,1.7164725854590364e-08,91.2,190.9604964202293,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,1.8782051055441137e-08,91.2,159.48918709670846,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,2.0551766735899143e-08,91.2,133.2045175709657,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,2.248823170164092e-08,91.2,111.2517019135272,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,2.4607157699163296e-08,91.2,92.91682747968633,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,2.6925736894969312e-08,91.2,77.60363824007291,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,2.946278136632423e-08,91.2,64.81414434229089,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,3.2238875735356674e-08,91.2,54.132427320321895,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,3.527654418491975e-08,91.2,45.21111429188348,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,3.860043321131745e-08,91.2,37.76008128027145,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,4.2237511596681054e-08,91.2,31.537018289077587,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,4.621728922349764e-08,91.2,26.339549302963476,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,5.0572056506668873e-08,91.2,21.998650954377617,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,5.533714638576026e-08,91.2,18.373155829135268,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,6.055122100314914e-08,91.2,15.345161656583924,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,6.625658539406892e-08,91.2,12.816197089739434,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,7.249953073371101e-08,91.2,10.704019385326687,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,7.933070992636506e-08,91.2,8.93993984324554,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,8.68055485839824e-08,91.2,7.466590027892578,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,9.498469472869089e-08,91.2,6.236056128134497,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,1.0393451086797692e-07,91.2,5.208320784718349,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,1.1372761243504492e-07,91.2,4.349961712843661,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,1.244434569630598e-07,91.2,3.633064798682345,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,1.3616898877360868e-07,91.2,3.034316323394985,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,1.4899934441013796e-07,91.2,2.534244793475899,0.10435450687994482,5.979072817389751,True,invisible
2.3809043439421793,1.6303862453999334e-07,91.2,2.1165877215048874,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,1.7840073858797664e-07,91.2,1.7677627648119516,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,1.952103289544644e-07,91.2,1.4764260233134843,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,2.136037823168436e-07,91.2,1.2331031322232555,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,2.3373033621957811e-07,91.2,1.0298811526542417,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,2.557532899313709e-07,91.2,0.8601512402941427,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,2.7985132939384746e-07,91.2,0.718393723657105,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,3.0621997701190533e-07,91.2,0.5999986025869563,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,3.350731780487785e-07,91.2,0.5011156295654512,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,3.6664503649722095e-07,91.2,0.41852909842133473,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,4.011917145110291e-07,91.2,0.3495532685286079,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,4.389935108081548e-07,91.2,0.29194502365526437,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,4.803571349088049e-07,91.2,0.24383092510004017,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,5.256181956608318e-07,91.2,0.20364628686168426,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,5.751439242433617e-07,91.2,0.17008429154561225,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,6.293361537421076e-07,91.2,0.14205349224079364,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,6.886345794714897e-07,91.2,0.11864231831423229,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,7.535203264966113e-07,91.2,0.09908943084000761,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,8.245198533006114e-07,91.2,0.0827589636118798,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,9.022092232702599e-07,91.2,0.0691198445692066,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,9.872187786570593e-07,91.2,0.05772852516226357,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,1.080238254936561e-06,91.2,0.04821455601037029,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,1.1820223770619243e-06,91.2,0.04026853976856356,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,1.2933969830175757e-06,91.2,0.03363206942616287,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,1.4152657243572029e-06,91.2,0.02808932482744923,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,1.5486173980916918e-06,91.2,0.02346005413060221,0.10435450687994482,5.979072817389751,True,displaced_resolved
2.3809043439421793,1.6945339694151947e-06,91.2,0.019593711959674926,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,1.8541993503627166e-06,91.2,0.016364563620418784,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,2.028909005625913e-06,91.2,0.013667596167478719,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,2.220080463465091e-06,91.2,0.011415103349544646,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,2.429264816998964e-06,91.2,0.009533833373774782,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,2.6581593091892923e-06,91.2,0.007962606733869618,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,2.908621103630263e-06,91.2,0.0066503266327972614,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,3.1826823528735514e-06,91.2,0.0055543172984759024,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,3.482566686547826e-06,91.2,0.0046389361539032154,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,3.8107072530510203e-06,91.2,0.0038744147090579903,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,4.169766461198885e-06,91.2,0.003235890480004672,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,4.56265758200615e-06,91.2,0.002702598452897869,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,4.9925683858689426e-06,91.2,0.0022571957990356454,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,5.462987006931703e-06,91.2,0.0018851978804772527,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,5.977730244492257e-06,91.2,0.0015745072049461971,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,6.540974531071987e-06,91.2,0.0013150200114801153,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,7.157289818414426e-06,91.2,0.0010982976928659112,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,7.831676656350356e-06,91.2,0.0009172923694118461,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,8.569606765373494e-06,91.2,0.0007661176896270936,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,9.377067432117182e-06,91.2,0.0006398574041729877,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,1.0260610087940301e-05,91.2,0.0005344054878491023,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,1.1227403464770842e-05,91.2,0.0004463326103295774,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,1.2285291759493421e-05,91.2,0.0003727746132350087,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,1.3442858278804877e-05,91.2,0.00031133936677828515,0.10435450687994482,5.979072817389751,True,prompt_resolved
2.3809043439421793,1.4709495080927893e-05,91.2,0.00026002897693248997,0.10435450687994482,5.979072817389751,True,prompt_resolved
