channel,m_a_GeV,bkg_events,bkg_selected_events,n_generated,sigma_pb,luminosity_ab_inv,source_root
resolved_prompt,13.801171961662321,49646308.5,453,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,14.511788466067644,49975092.0,456,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,15.258994313590781,50851848.0,464,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,16.044673474026247,57427518.0,524,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,16.87080692197613,61372920.0,560,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,17.739477631586485,69044535.0,630,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,18.652875828460775,82853442.0,756,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,19.613304511991995,89209923.0,814,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,20.62318526203738,87675600.0,800,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,21.685064344576315,89977084.5,821,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,22.801619131746087,92826541.5,847,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,23.97566485244235,96114376.5,877,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,25.21016169050537,95675998.5,873,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,26.50822224838875,93155325.0,850,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,27.873119395129333,94251270.0,860,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,29.308294518405837,93155325.0,850,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,30.817366201492284,94032081.0,858,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,32.4041393469843,88990734.0,812,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,34.072614770302145,88990734.0,812,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,35.826999287159104,87566005.5,799,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,37.671716320429546,79784796.0,728,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,39.6114170531598,80113579.5,731,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,41.65099215584313,84058981.5,767,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,43.79558411752706,84716548.5,773,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,46.050600211844106,80332768.5,733,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,48.421726130658186,80113579.5,731,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,50.91494031970127,81319119.0,742,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,53.536529052346395,79784796.0,728,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,56.29310227952253,82853442.0,756,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,59.19161029573504,81647902.5,745,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,62.2393612632123,70469263.5,643,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,65.44403963836362,90963435.0,830,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,68.81372554700698,116937331.5,1067,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,72.35691515721972,132828534.0,1212,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,76.08254210117838,174145660.5,1589,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
resolved_prompt,79.99999999999999,251628972.0,2296,10000,7.3063,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job0_resolved_3gamma/resolved_3gamma_delphes.root
invisible,0.01,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.010514895768547274,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.011056303302341332,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.011625587680956413,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.012224184271336385,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.01285360234686171,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.013515428892760552,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.014211332607458943,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.014943068109958794,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.015712480363851946,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.016521509329124887,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.01737219485348296,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.01826668181552667,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.019207225532748076,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.02019619744798259,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.02123609110865373,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.02232952845388675,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.023479266425342975,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.024688203918443282,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.025959389091507152,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.027296027051236068,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.02870148793391941,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.030179315402737984,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.03173323558259032,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.03336716645496926,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.035085227736576866,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.036891751266584956,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.03879129192873127,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.040788639135789846,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.04288882890537182,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.04509715655750422,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.04741919006600149,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.049860784097293796,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.05242809477210838,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.05512759518722376,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.05796609173643262,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.06095074127186382,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.06408906914893406,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.06738898820042605,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.0708588186875342,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.07450730927818115,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.07834365910549897,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.08237754096209213,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.08661912568856324,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.09107910781779381,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.09576873253963807,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.10069982405401759,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.10588481538390442,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.11133677972336259,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.11706946339968652,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.12309732053274633,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.12943554947892819,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.13610013115155728,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.14310786931442387,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.15047643295000518,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.15822440080920963,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.16637130825496863,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.1749376965177844,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.18394516448742576,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.19341642317135654,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.2033753529572046,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.2138470638236518,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.22485795865155753,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.2364357997949439,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.24860977907969461,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.2614105914064554,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.27487051214331765,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.2890234785034193,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.30390517511264165,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.3195531239831534,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.33600677911965227,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.35330762599684284,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.37149928615896854,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.39062762720512717,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.4107408784376852,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.43188975246538064,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.45412757306771606,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.47751040964303687,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.5020972185792844,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.527949991903867,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.555133913587454,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.5837175238957808,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.6137728922038636,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.6453757987083427,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.6786059254961166,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.7135470574510224,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.7502872935051115,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.788919268767168,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.8295403880885305,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.8722530716551153,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.917165013224873,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,0.9643894516617822,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,1.01404545645101,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,1.0662582279151316,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,1.121159412888352,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,1.178887436644668,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,1.2395878519168562,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,1.3034137058863158,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,1.3705259260690543,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,1.441093726070782,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,1.515295032234169,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,1.5933169322539769,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,1.6753561468912066,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,1.7616195259756016,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,1.852324569947109,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,1.9476999782513005,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,2.047986225971422,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,2.1534361701510005,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,2.2643156873357406,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,2.3809043439421793,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,2.503496101143342,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,2.6324000560486724,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,2.7679412210469794,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
invisible,2.910461343277446,0.0,0,10000,134.88513286,150.0,results/backgrounds/fccee_z_backgrounds/cluster_4796877/job1_invisible_gamma_nunu/invisible_gamma_nunu_delphes.root
