m_a_GeV,published_g_agg_GeV_inv,closure_g_agg_GeV_inv,three_event_prompt_g_agg_GeV_inv,effective_signal_events,prompt_probability_at_closure,invisible_probability_at_closure,sigma_pb_at_closure,recoil_energy_GeV,delta_theta_min_deg,resolved_pass,recoil_energy_pass,log10_ratio_closure_to_published
8.22603661518156,0.0092227389784477,0.009226226946566484,0.0007088187291893798,508.2754718307466,1.0,0.0,1.246758171986023,2.092094593841792,111.05618114641831,True,True,0.00016421574317463357
8.333851404371762,0.006738317908234823,0.00675878501918452,0.0007539680980019673,241.07522437489192,1.0,0.0,0.5913378132679761,2.0077183728662957,111.404298955431,True,True,0.0013171360116271693
8.443079271245901,0.010167621994558547,0.010117995759396056,0.0008055208959357246,473.3219213789048,1.0,0.0,1.1610199707744027,1.9211158988401604,111.73560072757718,True,True,-0.0021248988663325054
8.553738736347915,0.010430179997799868,0.010423902742014598,0.0008648439128562858,435.81933140721765,1.0,0.0,1.0690291840783965,1.8322284324338929,112.04982317265976,True,True,-0.00026145265321783764
8.665848562961793,0.01150034994102001,0.011543084711507312,0.0009337070078297799,458.5046913684227,1.0,0.0,1.1246745171440717,1.7409956844902186,112.34671481854208,True,True,0.0016108272542749095
8.779427760293064,0.01023805582143934,0.010247861855590443,0.0010144392776944965,306.1509892780899,1.0,0.0,0.7509633434904454,1.647355775132113,112.62603648859086,True,True,0.00041576920434619217
8.894495586691953,0.012835550872058869,0.01301193742752533,0.0011101623323529844,412.1280855160519,1.0,0.0,1.0109164950875151,1.551245191791937,112.88756176031974,True,True,0.005927453838334296
9.011071552918823,0.015303077082188157,0.0150380764098343,0.0012251483031203772,451.98966381425566,1.0,0.0,1.1086936872738176,1.452598746133136,113.13107740363968,True,True,-0.007586478629389503
9.129175425452384,0.015913429574554352,0.01589975242158031,0.0013653865422055243,406.8091781138719,1.0,0.0,0.9978696501237867,1.3513495298353626,113.35638379717244,True,True,-0.0003734246031382312
9.24882722984127,0.021088275789262877,0.021000611967516878,0.0015395134027421052,558.2364717188323,1.0,0.0,1.3693084195254228,1.2474288692129805,113.5632953211446,True,True,-0.0018091221284368244
9.370047254099571,0.022774443521927104,0.022774312714515434,0.0017604031946436805,502.09687457060534,1.0,0.0,1.2316025781153503,1.1407662786361576,113.75164072544689,True,True,-2.4944231972416047e-06
9.492856052146804,0.02132230715055302,0.021154096403929377,0.002048030034681582,320.0645467550591,1.0,0.0,0.785092162312235,1.0312894127230532,113.92126347151951,True,True,-0.003439715928257456
9.617274447293052,0.021756556263890985,0.021756556263890968,0.0024349371538775998,239.5113232246036,1.0,0.0,0.5875016916277573,0.9189240172705159,114.0720220468082,True,True,-3.375146132936506e-16
